COMID,totco2g_day_fill
23759758,321320.6875
23759760,284.8691671
23759762,28351.52712
23759764,55954.23534
23759766,27015.68301
23759768,21228.89063
23759770,0
23759774,11704.83962
23759778,24353.7877
23759782,7998.404384
23759784,42706.58959
23759786,19360.65896
23759790,4212.676274
23759792,24347.28932
23759794,2665.600001
23759796,3229.695797
23759798,64706.41126
23759800,57960.6263
23759802,59021.10764
23759804,38792.94164
23759806,20202.44392
23759808,18671.82658
23759810,50755.64137
23759812,20191.29452
23759814,12867.24542
23759816,39430.38038
23759818,106313.3014
23759820,50258.68932
23759822,14374.79211
23759824,22981.4253
23759826,4374.223397
23759828,47454.73151
23759830,8873.96748
23759834,55360.3126
23759836,76986.26563
23759838,32166.48493
23759840,14402.51605
23759842,16360.2229
23759844,36029.9811
23759846,44791.34627
23759850,44959.81315
23759852,30809.33342
23759854,27518.21458
23759856,20505.97656
23759858,1960.856445
23759860,16125.7747
23759862,8744.318548
23759864,19316.35192
23759866,8337.253619
23759868,63521.7863
23759870,11450.63669
23759872,4635.759271
23759874,22240.71699
23759876,32543.00077
23759878,94371.56712
23759880,28715
23759882,25629.62203
23759884,63746.07945
23759886,12066.63184
23759888,50616.53416
23759890,65297.69951
23759892,7818.546662
23759894,69132.92137
23759896,181271.0578
23759898,70847.02734
23759900,62411.93449
23759904,31345.25586
23759906,104007.6534
23759908,92958.49134
23759910,145234.1807
23759912,17011.3835
23759914,5352.930943
23759916,12901.08853
23759918,18560.19847
23759920,6789.493007
23759922,8081.753679
23759924,10064.64725
23759926,9715.683654
23759928,19689.51799
23759930,27881.32751
23759932,226002.2158
23759934,63151.23148
23759936,52430.84548
23759938,50013.89453
23759940,69148.13416
23759942,38637.69902
23759944,22287.89498
23759946,36936.31027
23759948,9020.561162
23759950,160171.1875
23759952,150746.1879
23759954,289265.7677
23759956,0
23759958,63879.47178
23759960,53843.87375
23759962,25877.85941
23759964,11903.38074
23759966,103895.5808
23759968,41413.90849
23759970,113128.4781
23759972,10227.53347
23759974,9987.829741
23759976,35961.66924
23759978,59329.84766
23759980,18872.38536
23759982,19631.87315
23759984,15835.84627
23759986,67020.24923
23759988,99466.66225
23759990,22696.32329
23759992,49223.23879
23759994,71303.21918
23759996,22591.10264
23759998,60298.80531
23760000,24032.15919
23760002,27770.44849
23760004,28035.33007
23760006,42441.15247
23760008,40953.36328
23760010,51123.74507
23760012,46970.88517
23760014,158370.5418
23760016,52688.23011
23760018,84095.208
23760020,26037.87049
23760022,13832.93166
23760024,66793.06586
23760026,36349.65814
23760028,8378.724044
23760030,47311.96334
23760032,128180.8556
23760034,13013.60826
23760036,12306.94396
23760038,9194.065266
23760040,7520.451001
23760042,41236.23452
23760044,80210.83997
23760046,10607.50777
23760048,24690.5761
23760050,113306.8263
23760052,10603.92238
23760054,38495.16723
23760056,57545.84384
23760058,29696.89398
23760060,77631.35515
23760062,14331.34327
23760064,63433.70244
23760066,20080.59966
23760068,93244.81455
23760070,32973.4346
23760072,26694.62292
23760074,21242.01575
23760076,94649.02537
23760078,23911.74592
23760080,13408.65805
23760082,28223.75589
23760084,19081.72504
23760086,44234.5269
23760088,66764.97181
23760090,42372.49874
23760092,24917.35614
23760094,12091.41246
23760096,67410.3969
23760098,68713.99504
23760100,25299.01134
23760102,25078.51216
23760104,20041.10129
23760106,35539.31721
23760108,58679.91953
23760110,62013.61134
23760112,30795.83161
23760114,57308.49362
23760116,34393.21088
23760118,98070.27115
23760120,41238.0254
23760122,26158.32945
23760124,10840.12675
23760126,82487.83973
23760128,31225.42833
23760130,117834.712
23760132,20065.28975
23760134,131762.1386
23760136,42224.27252
23760138,103432.2612
23760140,57066.324
23760142,17778.44575
23760144,30969.1041
23760146,16648.42956
23760148,48027.57847
23760150,42574.74914
23760152,27607.83115
23760154,16267.60659
23760156,21777.9978
23760158,40697.17498
23760160,88894.93274
23760162,21419.73973
23760164,48957.85077
23760166,98094.71014
23760168,122759.206
23760170,28079.4734
23760172,18212.32611
23760174,217845.5999
23760176,85164.8206
23760178,108258.5128
23760180,39575.85189
23760182,48381.64858
23760184,86749.7137
23760186,26526.49356
23760188,190894.4382
23760190,127944.3661
23760192,80961.61438
23760194,17787.1913
23760196,141853.3277
23760198,35731.31047
23760200,61719.84559
23760202,33796.95452
23760204,19938.83301
23760206,39045.95753
23760208,177050.2891
23760210,32958.93485
23760212,8409.435572
23760214,65942.50932
23760216,17333.15531
23760218,76412.29424
23760220,16597.32217
23760222,44831.15624
23760224,29722.68965
23760226,114596.0617
23760228,20279.92366
23760230,52300.6889
23760232,110884.2719
23760234,209167.4951
23760236,42502.11082
23760238,29292.78814
23760240,29478.54721
23760242,56135.3331
23760244,48018.90805
23760246,93599.54532
23760248,195787.6541
23760250,65724.06687
23760252,77612.84946
23760254,23822.57416
23760256,23780.77504
23760258,38133.16436
23760260,66945.80375
23760262,18986.42189
23760264,15100.35788
23760266,36797.91822
23760268,56596.41011
23760270,42707.32825
23760272,55710.16471
23760274,52310.50603
23760276,144209.768
23760278,22857.80785
23760280,63273.84493
23760282,101510.4394
23760284,78930.02844
23760286,82358.65808
23760288,32728.54571
23760290,41121.78863
23760292,27583.08474
23760294,50080.02123
23760296,36649.92526
23760298,55121.41356
23760300,204258.6493
23760302,30047.93945
23760304,25892.86328
23760306,40109.56465
23760308,204642.8125
23760310,28505.03906
23762647,107858.6924
23762649,6390769.5
23762651,13623370.64
23762653,4905870
23762655,10278324.29
23762657,2645388.066
23762659,6229758
23762661,6611980.553
23762663,9714285.838
23762665,6014461.5
23762667,3468080.75
23762669,175234.68
23762671,1559967.962
23762673,502484.146
23762675,356134.0249
23762677,221789.0803
23762679,11182.03073
23762681,2490080.877
23762683,2062081.964
23762685,1454546.241
23762687,2216699.852
23762689,1660369.323
23762691,1796919.563
23762693,1218939.328
23762695,573273.9063
23762697,604164.8726
23762699,431746.6239
23762701,357500.242
23762703,419477.7146
23762705,406084.4939
23762707,186846.7956
23762709,315269.2786
23762711,216206.8343
23762713,202321.954
23762715,164494.1532
23762717,119551.9056
23762719,35608.03962
23762721,2888916.75
23762723,1749499.125
23762725,938534.5644
23762727,1116475.125
23762729,4110429.953
23762731,3191788
23762733,1545327.164
23762735,8488917.222
23762737,4724134
23762739,3987998.5
23762741,6640593.74
23762743,2494294
23762745,11605.99776
23762747,60769.95229
23762749,3665068.674
23762751,2560902.75
23762753,1989364.587
23762755,2662311.4
23762757,1759304.293
23762759,44383.28773
23762761,3243353.458
23762763,428417.8976
23762765,1017678.224
23762767,1657952.359
23762769,1922693.383
23762771,1410899.437
23762773,1434322.001
23762775,484280.9222
23762777,670172.8121
23762779,1326324.77
23762781,493786.0078
23762783,51861.12137
23762785,207817.4986
23762787,17234.46296
23762789,199990.2313
23762791,162545.5311
23762793,13019.73975
23762795,42970.09562
23762797,237622.8904
23762799,85773.40027
23762801,142110.6875
23762803,208639.2477
23762805,170315.8225
23762807,108178.3281
23762809,602414.5397
23762811,202840.3036
23762813,142545.9296
23762815,19666.75693
23762817,253482.383
23762819,203506.4568
23762821,139591.424
23762823,138907.1337
23762825,5504.014674
23762827,31056.46519
23762829,73608.74211
23762831,10808788
23762833,17340257.14
23762835,42691411.16
23762837,64578229.5
23762839,184169.9859
23762841,47579331.35
23762843,17948353.97
23762845,16232246
23762847,11667452.94
23762849,38454049.75
23762851,24385339.98
23762853,323682.3125
23762855,209897.6137
23762857,11800.34466
23762859,665.9168301
23762861,1306.244638
23762863,0
23762865,32365.22656
23762867,90564111.45
23762869,68409958.39
23762871,28581.86328
23762873,17157.16932
23762875,67539.0411
23762877,30403708.45
23762879,7040858
23762881,15118415.18
23762883,3311099.203
23762885,7578924
23762887,10564683
23762889,12501728.96
23762891,473235.8548
23762893,3308144
23762895,5823078.247
23762897,8285276.548
23762899,7166849.178
23762901,6619128.822
23762903,4875963.46
23762905,1696173.822
23762907,1337589.922
23762909,270295.366
23762911,1939569.789
23762913,3236120.392
23762915,5202373.808
23762917,5574868.027
23762919,2347.219277
23762921,750946.8082
23762923,191698.7022
23762925,2348466.288
23762927,1802977.375
23762929,627231.9205
23762931,97867.66989
23762933,483997.4533
23762935,2114.962131
23762937,111893.9612
23762939,1334719.576
23762941,2216720.679
23762943,1744900.256
23762945,179545.8986
23762947,1238415.222
23762949,92333.02685
23762951,644310.9041
23762953,281469.7899
23762955,9909.705616
23762957,146517.1315
23762959,374483.4247
23762961,86888.30877
23762963,511482.2188
23762965,363346.8125
23762967,249844.8438
23762969,301458.0313
23762971,138048.8762
23762973,161922.5887
23762975,89.65509954
23762977,13091.2176
23762979,54555.11351
23762981,5971.667253
23762983,312623.7312
23762985,8978.148819
23762987,28563.7989
23762989,106664.5821
23762991,452490.5753
23762993,17220.5751
23762995,29509.04244
23762997,8302.173156
23762999,61888.69052
23763001,68138.40567
23763003,1181.257454
23763005,87449.30219
23763007,10108229.44
23763009,51005424.9
23763011,16022.0127
23763013,901.5910624
23763015,7760.398438
23763017,1381.025236
23763019,151926.9375
23763021,2537.730082
23763023,51964.99609
23763025,0
23763027,0
23763029,0
23763031,986.8128493
23763033,1527.241455
23763035,3175.248047
23763037,272.5004877
23763039,0
23763041,7070.944824
23763043,0
23763045,25232802.66
23763047,8157782.551
23763049,11730459
23763051,20974874.02
23763053,13725810.46
23763055,120104244
23763057,50045452.85
23763059,35875321.64
23763061,32968377.13
23763063,25056452
23763065,31259803.71
23763067,9228705
23763069,4401474.822
23763071,9075100
23763073,13848392.14
23763075,11693782.93
23763077,14002609
23763079,11445828
23763081,753960.7274
23763083,503372.9688
23763085,521985.375
23763087,486293.5938
23763089,844424.5479
23763091,5037.803559
23763093,202153.717
23763095,75421.94014
23763097,11716.4146
23763099,117472.7088
23763101,11439.84403
23763103,383718.8301
23763105,16741450.78
23763107,172737.9087
23763109,765330.25
23763111,37919.70986
23763113,35002.04244
23763115,34069.62164
23763117,284452.7342
23763119,439036.6875
23763121,360493.2658
23763123,157859.3836
23763125,1679373.875
23763127,1146622.5
23763129,323154.5014
23763131,1793807.786
23763133,8905740.164
23763135,7202728.184
23763137,5109103
23763139,2196334.173
23763141,7055212.942
23763143,4569284.5
23763145,3810344.5
23763147,3525268
23763149,2198179.5
23763151,1678650.125
23763153,1687340.5
23763155,1205772.125
23763157,51906.49541
23763159,541519.2148
23763161,3949061.712
23763163,318070.3438
23763165,336186.2827
23763167,691828.3479
23763169,907463.1896
23763171,5344.070301
23763173,95557.68658
23763175,20142.95215
23763177,57746.68199
23763179,1993.586762
23763181,50973.23038
23763183,18471.43343
23763185,217981.9844
23763187,203789.8356
23763189,46691.3474
23763191,50691.19932
23763193,37594.1374
23763195,411882.6682
23763197,61035.08984
23763199,5058.696414
23763201,27844.13047
23763203,2021.188274
23763205,28572.47533
23763207,623216.9342
23763209,499.2519107
23763211,24870.79492
23763213,4913.003918
23763215,0
23763217,62051.37699
23763219,929742.4375
23763221,34120.1894
23763223,76385.8629
23763225,659792.125
23763227,2280252.929
23763229,143545.9586
23763231,656491.0625
23763233,244881.6764
23763235,838739.0384
23763237,240438.5469
23763239,352906.6875
23763241,19387.39611
23763243,400081.2575
23763245,44500.84964
23763247,48677.35151
23763249,140176.1622
23763251,7195.028055
23763253,43814.91452
23763255,46239.48164
23763257,278019.0411
23763259,231919.8
23763261,49875.52932
23763263,59717.98047
23763265,59084.33096
23763267,12413.27836
23763269,12512.7992
23763271,330183.9699
23763273,27034.29732
23763275,10018.50816
23763277,21657.313
23763279,35410042.68
23763281,11555153.77
23763283,1890655.975
23763285,14382589
23763287,10722105
23763289,10205122
23763291,8969355
23763293,6832885.5
23763295,3772177.5
23763297,4197950.5
23763299,7272908.5
23763301,5746293.23
23763303,5611850
23763305,4248525.511
23763307,12387269.84
23763309,5481349.012
23763311,15533258.39
23763313,78964.58466
23763315,7926.407507
23763317,4434.658964
23763321,0
23763323,25332282.92
23763325,35774513.34
23763327,4878550.364
23763329,8225076.395
23763331,4246630.452
23763333,44534076.35
23763335,18391034.8
23763337,84680086.42
23763339,14830412.32
23763341,6941074.105
23763343,6627508.66
23763345,7013529.602
23763347,5993455.5
23763349,4787952.567
23763351,24178119.11
23763353,43177572.63
23763355,4254300.925
23763357,33451542.53
23763359,25912286.09
23763361,14643109.57
23763363,57579439.32
23763365,3135826.465
23763367,18389108.28
23763369,235343.75
23763371,0
23763373,1495.883548
23763375,25370339.05
23763377,30220632.5
23763379,1144244.231
23763381,3628782.276
23763383,9242436.567
23763385,3614858.75
23763387,14437631.03
23763389,6354573.5
23763391,22172483.44
23763393,4856409.5
23763395,2827004.471
23763397,9645513
23763399,3481360.034
23763401,3451085
23763403,9320523
23763405,1372646.444
23763407,3453558.25
23763409,7226172.5
23763411,7111425.5
23763413,2938864.75
23763415,14137971
23763417,3233368.368
23763419,33765548.85
23763421,19441420
23763423,83463933.45
23763425,19123462
23763427,21878235.6
23763429,7153582.195
23763431,2034275.153
23763433,6438650.131
23763435,6060397.43
23763437,3687522.477
23763439,6259454.31
23763441,8622008
23763443,12217560.37
23763445,3093821.032
23763447,22467638.54
23763449,5794806.46
23763451,200.5204976
23763453,0
23763455,1610.398027
23763457,5589.090411
23763459,0
23763461,0
23763463,14134.77288
23763465,56179.57808
23763467,242071.1094
23763469,6152.193848
23763471,185548.3068
23763473,14538.59961
23763475,12518.44727
23763477,29637.22192
23763479,92833.35041
23763481,3099.545413
23763483,9480.725507
23763485,1998.262734
23763487,199588.6094
23763489,22119.55447
23763491,120619.0274
23763493,341594.6712
23763495,114570.36
23763497,134886.7784
23763499,118446.3984
23763501,7083.876756
23763503,7633.648159
23763505,635.6393854
23763507,23079.1582
23763509,271611.4767
23763511,440630.6877
23763513,248284.9562
23763515,20293.03113
23763517,2538334.25
23763519,2451493.093
23763521,8311340.959
23763523,1395727.94
23763525,290807.7205
23763527,16054481.1
23763529,1628739.304
23763531,2132893.479
23763533,2873035.151
23763535,6960291.123
23763537,1711925.875
23763539,233545.3532
23763543,92438.42548
23763545,200324.7188
23763547,220833.2969
23763549,238151.875
23763551,270504.3438
23763553,190300.4219
23763555,4337.687605
23763557,2974.57657
23763559,3139.506764
23763561,2814.048567
23763563,14003.0737
23763565,79982.36055
23763567,343242.8137
23763569,21468.71811
23763571,46278.54715
23763573,261902.7123
23763575,149438.2188
23763577,577305.0411
23763579,31100.05452
23763581,13819.37991
23763583,9227393.507
23763585,8984801.836
23763587,8252827.726
23763589,1601053.678
23763591,2780726.005
23763593,8436024.485
23763595,5688979.422
23763597,7321040.573
23763599,6284702.318
23763601,1826639.217
23763603,273818.6318
23763605,4798498.389
23763607,4115325.578
23763609,3556616.982
23763611,295069.9164
23763613,1562033.185
23763615,1492061.099
23763617,787877.0412
23763619,1564567.131
23763621,1159271.57
23763623,292647.3819
23763625,1202456.902
23763627,1341708.803
23763629,690205.4605
23763631,892032.1875
23763633,1282257.773
23763635,1111706.262
23763637,951765.2178
23763639,1193493.154
23763641,675047.5
23763643,916620.121
23763645,935703.329
23763647,778802.6979
23763649,464474.234
23763651,774720.3416
23763653,717079.7112
23763655,668572.3245
23763657,335943
23763659,640887.5606
23763661,575129.4382
23763663,379899.2149
23763665,3871.903076
23763667,312763.624
23763669,243939.8128
23763671,221067.5006
23763673,100976.2512
23763675,95283.97595
23763677,112801.5073
23763679,132609.6614
23763681,122049.3393
23763683,248574.2466
23763685,274316.2356
23763687,168681.8438
23763689,165983.6563
23763691,165983.6563
23763693,149121.2969
23763695,166829.125
23763697,398757.3288
23763699,58092.36822
23763701,165550.5699
23763703,58338.23096
23763705,69832.5074
