"comid","tocomid","TOT_NLCD01_11","TOT_NLCD01_12","TOT_NLCD01_21","TOT_NLCD01_22","TOT_NLCD01_23","TOT_NLCD01_24","TOT_NLCD01_31","TOT_NLCD01_41","TOT_NLCD01_42","TOT_NLCD01_43","TOT_NLCD01_52","TOT_NLCD01_71","TOT_NLCD01_81","TOT_NLCD01_82","TOT_NLCD01_90","TOT_NLCD01_95","TOT_NODATA"
23809940,23809530,0,0,0,0,0,0,0,0,90.57,0,9.43,0,0,0,0,0,NA
23809942,23809940,0,0,0,0,0,0,0,0,89.91,0,10.09,0,0,0,0,0,NA
23809944,23809544,0,0,0,0,0,0,0,0,98.82,0,1.18,0,0,0,0,0,NA
23809946,23809542,0,0,0,0,0,0,0.19,0,94.75,0,5.05,0,0,0,0,0,NA
23809948,23809952,0.47,0,3.78,0.33,0.4,0.3,0.7,0,48.19,2.41,11.4,14.18,6.52,11.3,0,0,NA
23809950,23809954,0,0,0,0,0,0,0.01,0,87.76,0.03,12.07,0.13,0,0,0,0,NA
23809952,23810532,0.36,0,1.94,0.22,0.36,0.15,0.44,0,48.42,2.98,8.7,17.04,13.05,6.34,0,0,NA
23809954,23809956,0.05,0,0.01,0,0,0,0.02,0.01,86.59,0.38,12.55,0.39,0,0,0,0,NA
23809956,23809100,0.06,0,0.02,0,0,0,0.02,0.01,86.57,0.38,12.55,0.39,0,0,0,0,NA
23809958,23809950,0,0,0,0,0,0,0.01,0,88.67,0.01,11.25,0.05,0,0,0,0,NA
23809960,23809040,0,0,5.77,0.14,0.09,0.02,0,0.39,63.59,1.03,13.92,15.06,0,0,0,0,NA
23809962,23809982,0,0,0,0,0,0,0,0,87.8,0,12.2,0,0,0,0,0,NA
23809964,23809982,0,0,0,0,0,0,0,0,82.63,0,17.33,0.04,0,0,0,0,NA
23809966,23809972,0,0,0,0,0,0,0,0,92.39,0,6.48,1.13,0,0,0,0,NA
23809968,23809044,0,0,0.35,0.02,0.01,0,0.11,0.05,81.98,0.32,14.74,2.3,0,0.12,0,0,NA
23809970,23809958,0,0,0,0,0,0,0,0,90.08,0,9.88,0.04,0,0,0,0,NA
23809972,23809974,0,0,0,0,0,0,0,0,91.59,0,7.05,1.36,0,0,0,0,NA
23809974,23809990,0,0,0,0,0,0,0,0,91.83,0,6.76,1.41,0,0,0,0,NA
23809976,23809978,0,0,0,0,0,0,0,0,83.68,0,16.32,0,0,0,0,0,NA
23809978,23809980,0,0,0,0,0,0,0,0,84.31,0,15.67,0.02,0,0,0,0,NA
23809980,23809970,0,0,0,0,0,0,0,0,89.35,0,10.61,0.04,0,0,0,0,NA
23809982,23809978,0,0,0,0,0,0,0,0,84.33,0,15.65,0.02,0,0,0,0,NA
23809984,23809504,0,0,0,0,0,0,0,0,96.3,0,3.7,0,0,0,0,0,NA
23809986,23810504,0,0,0,0,0,0,0,0,94.44,0,5.51,0.04,0,0,0,0,NA
23809988,23809968,0,0,0,0.04,0.04,0,0,0,83.03,0,16.66,0.22,0,0,0,0,NA
23809990,23809502,0,0,0,0,0,0,0,0,92.19,0,7.16,0.66,0,0,0,0,NA
23809992,23809498,0,0,0,0,0,0,0,0,96.05,0,3.95,0,0,0,0,0,NA
23809994,23809106,0,0,0,0,0,0,0,0,94.71,0,5.29,0,0,0,0,0,NA
23809996,23810502,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,NA
23809998,23809968,0,0,0,0,0,0,0.09,0.07,86.86,0,12.58,0.4,0,0,0,0,NA
23810000,23809500,1.83,0,0,0,0,0,0,0,94.94,0,3.02,0.21,0,0,0,0,NA
23810002,23810000,6.88,0,0,0,0,0,0,0,87.7,0,4.63,0.79,0,0,0,0,NA
23810004,23809506,0,0,0,0,0,0,0.53,0,91.46,0,7.84,0.17,0,0,0,0,NA
23810006,23810476,0,0,0,0,0,0,0,0,68.85,0,31.08,0.08,0,0,0,0,NA
23810008,23809494,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,NA
23810010,23809642,0,0,0,0,0,0,0,0,75.42,0,24.58,0,0,0,0,0,NA
23810012,23809042,0,0,0,0,0,0,0,0.06,77.9,1.31,19.73,0.81,0,0.19,0,0,NA
23810014,23809110,0,0,0,0,0,0,0,0,86.74,0,13.26,0,0,0,0,0,NA
23810016,23809510,0,0,0,0,0,0,0,0,81.24,0,16.2,2.57,0,0,0,0,NA
23810018,23809492,0,0,0,0,0,0,0,0,91.56,0,8.35,0.09,0,0,0,0,NA
23810020,23810480,0,0,0,0,0,0,0,0,88.22,0,11.78,0,0,0,0,0,NA
23810022,23809734,0,0,0,0,0,0,0,0,93.95,0,5.59,0.46,0,0,0,0,NA
23810024,23809742,2.39,0,0,0,0,0,0,0,97.61,0,0,0,0,0,0,0,NA
23810026,23810024,2.79,0,0,0,0,0,0,0,97.21,0,0,0,0,0,0,0,NA
23810028,23809740,5.22,0,0,0,0,0,0.28,0,92.52,0,1.98,0,0,0,0,0,NA
23810030,23810040,0,0,0,0,0,0,0,0,95.99,0,4.01,0,0,0,0,0,NA
23810032,23810040,0,0,0,0,0,0,0,0,97.42,0,2.58,0,0,0,0,0,NA
23810034,23809114,0,0,0,0,0,0,0,0.18,97.72,0,2.1,0,0,0,0,0,NA
23810036,23810028,9.67,0,0,0,0,0,0.51,0,87.88,0,1.93,0,0,0,0,0,NA
23810038,23809116,0,0,0,0,0,0,0,0,52.16,0,47.84,0,0,0,0,0,NA
23810040,23810060,0,0,0,0,0,0,0,0,96.4,0,3.6,0,0,0,0,0,NA
23810042,23810050,0,0,0,0,0,0,0,0,99.19,0,0.81,0,0,0,0,0,NA
23810044,23810050,0.34,0,0,0,0,0,0,0,92.97,0,6.69,0,0,0,0,0,NA
23810046,23809120,0,0,0,0,0,0,0,0,83.22,0,16.78,0,0,0,0,0,NA
23810048,23809118,0,0,0,0,0,0,0,0.2,95.87,0.55,3.37,0,0,0,0,0,NA
23810050,23810076,0.25,0,0,0,0,0,0,0,93.14,0,6.61,0,0,0,0,0,NA
23810052,23810076,0,0,0,0,0,0,0,0,89.36,0,10.25,0.39,0,0,0,0,NA
23810054,23810068,6.56,0,0,0,0,0,0,0,79.72,0,10.54,3.18,0,0,0,0,NA
23810056,23810704,0.22,0,0,0,0,0,0,0,81.45,0,18.33,0,0,0,0,0,NA
23810058,23809154,0,0,0,0,0,0,0,0,93.36,0,6.64,0,0,0,0,0,NA
23810060,23810064,0,0,0,0,0,0,0,0,94.2,0,4.31,1.5,0,0,0,0,NA
23810062,23810478,0,0,0,0,0,0,0,0,78.05,0,21.95,0,0,0,0,0,NA
23810064,23810066,0,0,0.29,0,0,0,0,0,93.03,0,5.49,1.19,0,0,0,0,NA
23810066,23809478,0.17,0,0.22,0,0,0,0.04,0,93.41,0,5.24,0.93,0,0,0,0,NA
23810068,23810680,4.06,0,0,0,0,0,0,0,82.11,0,11.66,2.18,0,0,0,0,NA
23810070,23810484,0,0,0,0,0,0,0,0,83.48,0,16.52,0,0,0,0,0,NA
23810072,23809488,0,0,0,0,0,0,0,0,90.92,0.04,9.03,0,0,0,0,0,NA
23810074,23809122,0,0,0,0,0,0,0,0,88.84,0.11,11.03,0.03,0,0,0,0,NA
23810076,23810712,0.1,0,0,0,0,0,0,0,91.83,0,7.91,0.17,0,0,0,0,NA
23810078,23810064,0,0,0.75,0,0,0,0,0,91.07,0,7.49,0.69,0,0,0,0,NA
23810080,23809646,0,0,0,0,0,0,0.13,0,91.66,0.17,7.93,0.11,0,0,0,0,NA
23810082,23810086,0,0,0,0,0,0,0,0,56.27,0,43.73,0,0,0,0,0,NA
23810084,23809124,0,0,0,0,0,0,0,0,79.54,0,20.46,0,0,0,0,0,NA
23810086,23809452,18.64,0,0,0,0,0,0.2,0,47.9,0,33.27,0,0,0,0,0,NA
23810088,23810090,0,0,0,0,0,0,0,0,95.68,0.03,4.29,0,0,0,0,0,NA
23810090,23809126,0,0,0,0,0,0,0,0,90.23,0.54,9.09,0.15,0,0,0,0,NA
23810092,23810534,0,0,0,0,0,0,0,0,89.11,0,10.89,0,0,0,0,0,NA
23810094,23810872,0,0,0,0,0,0,0,1.07,76.87,0,22.06,0,0,0,0,0,NA
23810096,23810090,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,NA
23810098,23810702,0,0,0,0,0,0,0,0,73.98,1.23,24.71,0.08,0,0,0,0,NA
23810100,23810714,0,0,0,0,0,0,0,0,69.12,0,30.88,0,0,0,0,0,NA
23810102,23809460,0.2,0,0,0,0,0,0,0,98.59,0,1.09,0.13,0,0,0,0,NA
23810104,23810102,0.15,0,0,0,0,0,0,0,98.75,0,1.09,0,0,0,0,0,NA
23810106,23809470,0,0,0,0,0,0,0,0,86.74,0,11.22,1.01,0,1.03,0,0,NA
23810108,23810732,0,0,0,0,0,0,0,0,84.4,0,15.6,0,0,0,0,0,NA
23810110,23809468,0,0,0,0,0,0,0,0,93.76,0,5.18,1.06,0,0,0,0,NA
23810112,23809466,0,0,0,0,0,0,0,0,93.18,0,6.1,0.72,0,0,0,0,NA
23810114,23809134,0,0,0,0,0,0,0,0,87.9,0.25,11.85,0,0,0,0,0,NA
23810116,23809464,0,0,0,0,0,0,0,0,98.5,0,1.48,0.02,0,0,0,0,NA
23810118,23810106,0,0,0,0,0,0,0,0,89.66,0,9.56,0.59,0,0.19,0,0,NA
23810120,23809422,0,0,0,0,0,0,0,0,96.97,0,3.03,0,0,0,0,0,NA
23810122,23809442,0,0,0,0,0,0,0,0,98.59,0,1.41,0,0,0,0,0,NA
23810124,23810104,0.05,0,0,0,0,0,0,0,98.9,0,1.05,0,0,0,0,0,NA
23810126,23809170,0,0,0.48,0,0,0,0.02,0,93.04,0.07,6.39,0,0,0,0,0,NA
23810128,23810112,0,0,0,0,0,0,0,0,93.43,0,6.11,0.47,0,0,0,0,NA
23810130,23810110,0,0,0,0,0,0,0,0,95.31,0,4.14,0.55,0,0,0,0,NA
23810132,23809136,0,0,0,0,0,0,0,0,96.76,0,3.24,0,0,0,0,0,NA
23810134,23809766,0,0,0,0,0,0,0,0,94.18,0,5.82,0,0,0,0,0,NA
23810136,23810684,0,0,0,0,0,0,0,0,91.37,0.11,8.52,0,0,0,0,0,NA
23810138,23810786,0,0,0,0,0,0,0,0,87.88,0,11.87,0.26,0,0,0,0,NA
23810140,23810116,0,0,0,0,0,0,0,0,99,0,0.98,0.02,0,0,0,0,NA
23810142,23809696,0,0,0,0,0,0,0,0,78.04,0,21.2,0.76,0,0,0,0,NA
23810144,23809772,0,0,0,0,0,0,0,0,73.87,0,25.93,0.2,0,0,0,0,NA
23810146,23809138,0,0,0,0,0,0,0,0,91.29,0,8.71,0,0,0,0,0,NA
23810148,23809768,0,0,0,0,0,0,0,0,89.17,0,10.83,0,0,0,0,0,NA
23810150,23809756,0,0,0,0,0,0,0,0,87.73,0,12.27,0,0,0,0,0,NA
23810152,23809144,1.41,0,0,0,0,0,0,0,69.59,0,29,0,0,0,0,0,NA
23810154,23810152,4.1,0,0,0,0,0,0,0,95.38,0,0.51,0,0,0,0,0,NA
23810156,23809458,0,0,0,0,0,0,0,0,96.94,0,2.89,0.18,0,0,0,0,NA
23810158,23810686,0.17,0,0,0,0,0,0.03,0,97.53,0,2.22,0.05,0,0,0,0,NA
23810160,23810688,0,0,0,0,0,0,0,0,92.74,0,6.82,0.44,0,0,0,0,NA
23810162,23809334,0,0,0.28,0,0,0,0,0,68.12,0.18,31.42,0,0,0,0,0,NA
23810164,23809332,0,0,0.21,0,0,0,0,0,81.51,0,18.28,0,0,0,0,0,NA
23810166,23809176,0,0,0,0,0,0,0,0,89.11,0.14,10.75,0,0,0,0,0,NA
23810168,23809770,0,0,0,0,0,0,0,0,87.61,0,12.39,0,0,0,0,0,NA
23810170,23809326,0,0,0.22,0,0,0,0,0,92.77,0,7,0,0,0,0,0,NA
23810172,23809698,0,0,0,0,0,0,0.3,0,72.39,0,27.22,0.09,0,0,0,0,NA
23810174,23810158,0,0,0,0,0,0,0,0,96.94,0,3.06,0,0,0,0,0,NA
23810176,23809330,0,0,0.31,0.08,0,0,0,0,89.88,0,9.73,0,0,0,0,0,NA
23810178,23809700,0,0,0,0,0,0,0,0,89.85,0,10.04,0.11,0,0,0,0,NA
23810180,23809140,0,0,0,0,0,0,0.13,0,90.52,0,9.35,0,0,0,0,0,NA
23810182,23810174,0,0,0,0,0,0,0,0,99.67,0,0.33,0,0,0,0,0,NA
23810184,23810158,0.64,0,0,0,0,0,0,0,96.98,0,2.25,0.13,0,0,0,0,NA
23810186,23810184,1.29,0,0,0,0,0,0,0,98.71,0,0,0,0,0,0,0,NA
23810188,23809142,0,0,0,0,0,0,0.03,0,87.4,0,12.57,0,0,0,0,0,NA
23810190,23809338,0,0,0,0,0,0,0,0,91.53,0,8.47,0,0,0,0,0,NA
23810192,23810182,0,0,0,0,0,0,0,0,99.63,0,0.37,0,0,0,0,0,NA
23810194,23809340,0,0,0.29,0,0,0,0,0,74.45,0,24.56,0.71,0,0,0,0,NA
23810196,23810186,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,NA
23810198,23810174,0,0,0,0,0,0,0,0,94.71,0,5.29,0,0,0,0,0,NA
23810200,23810588,0.15,0,0.45,0,0,0,0.32,0,85.76,0,12.97,0.27,0,0,0.02,0.06,NA
23810202,23809336,0,0,0,0,0,0,0,0,87.13,0,12.87,0,0,0,0,0,NA
23810204,23809182,0,0,0,0,0,0,0,0,99.81,0,0.19,0,0,0,0,0,NA
23810206,23810596,0,0,0,0,0,0,0,0,91.68,0,8.32,0,0,0,0,0,NA
23810208,23810548,0,0,0.2,0,0,0,0,0,93.4,0,6.4,0,0,0,0,0,NA
23810210,23809328,0,0,0,0,0,0,0,0,91.68,0,8.32,0,0,0,0,0,NA
23810212,23810190,0,0,0,0,0,0,0,0,95.1,0,4.9,0,0,0,0,0,NA
23810214,23810190,0,0,0,0,0,0,0,0,88.96,0,11.04,0,0,0,0,0,NA
23810216,23809344,0,0,0,0,0,0,0,0,84.04,0,15.96,0,0,0,0,0,NA
23810218,23810210,0,0,0,0,0,0,0,0,96.07,0,3.93,0,0,0,0,0,NA
23810220,23809350,0,0,0.84,0,0,0,0,0,97.82,0,1.34,0,0,0,0,0,NA
23810222,23809624,0,0,0,0,0,0,0,0,78.25,0.13,21.63,0,0,0,0,0,NA
23810224,23810214,0,0,0,0,0,0,0,0,94.22,0,5.78,0,0,0,0,0,NA
23810226,23810596,0,0,0,0,0,0,0,0.52,87.8,0,11.68,0,0,0,0,0,NA
23810228,23810216,0,0,0,0,0,0,0,0,85.53,0,14.47,0,0,0,0,0,NA
23810230,23810242,0,0,0,0,0,0,0,0,97.54,0,2.46,0,0,0,0,0,NA
23810232,23810228,0,0,0,0,0,0,0,0,84.89,0,15.11,0,0,0,0,0,NA
23810234,23810236,0,0,0,0,0,0,0,0,78.88,0,21.12,0,0,0,0,0,NA
23810236,23810216,0,0,0,0,0,0,0,0,83.04,0,16.96,0,0,0,0,0,NA
23810238,23810606,0,0,0,0,0,0,0,0,93.93,0,6.07,0,0,0,0,0,NA
23810240,23809708,0,0,0.21,0,0,0,0,0,82.12,0,17.67,0,0,0,0,0,NA
23810242,23810264,0,0,0,0,0,0,0,0,86.52,0,12.9,0.59,0,0,0,0,NA
23810244,23810236,0,0,0,0,0,0,0,0,82.72,0,17.28,0,0,0,0,0,NA
23810246,23809242,0,0,0,0,0,0,0,0,89.04,0,10.96,0,0,0,0,0,NA
23810248,23810664,0,0,0,0,0,0,0,0,64.68,0.19,35.13,0,0,0,0,0,NA
23810250,23810264,0,0,0,0,0,0,0,0,74.93,0,24.3,0.77,0,0,0,0,NA
23810252,23809630,0,0,0,0,0,0,0,0,91.22,0,8.78,0,0,0,0,0,NA
23810254,23810244,0,0,0,0,0,0,0,0,81.23,0,18.77,0,0,0,0,0,NA
23810256,23809192,0,0,0,0,0,0,0,0,86.79,0,12.8,0.41,0,0,0,0,NA
23810258,23810252,0,0,0,0,0,0,0,0,98.97,0,1.03,0,0,0,0,0,NA
23810260,23809200,0,0,0,0,0,0,0,0,99.06,0,0.94,0,0,0,0,0,NA
23810262,23809628,0,0,0,0,0,0,0,0,82.86,0,17.14,0,0,0,0,0,NA
23810264,23809360,0,0,0,0,0,0,0,0,80.9,0,18.6,0.5,0,0,0,0,NA
23810266,23809684,0,0,0,0,0,0,0,0,93.4,0,6.5,0.1,0,0,0,0,NA
23810268,23809354,0,0,10.06,0,0,0,0,0,89.03,0,0.91,0,0,0,0,0,NA
23810270,23810276,0,0,0,0,0,0,0,0,95.78,0,2.84,1.38,0,0,0,0,NA
23810272,23809202,0,0,0,0,0,0,0,0,90.18,0,9.77,0.05,0,0,0,0,NA
23810274,23809244,0,0,0,0,0,0,0,0,93.74,0,6.26,0,0,0,0,0,NA
23810276,23810608,0,0,0,0,0,0,0,0,90.49,0,8.84,0.67,0,0,0,0,NA
23810278,23809220,0,0,0,0,0,0,0,0,66.22,0,33.78,0,0,0,0,0,NA
23810280,23809676,0,0,0,0,0,0,0,0,82.76,0,17.17,0.08,0,0,0,0,NA
23810282,23809658,0,0,0,0,0,0,0,0,61.94,0,38.01,0.05,0,0,0,0,NA
23810284,23809204,0,0,0,0,0,0,0,0,86.77,0,13.09,0.14,0,0,0,0,NA
23810286,23810266,0,0,0,0,0,0,0,0,95.67,0,4.18,0.15,0,0,0,0,NA
23810288,23809264,0,0,0,0,0,0,0,0,87.73,0,12.22,0.05,0,0,0,0,NA
23810290,23810280,0,0,0,0,0,0,0,0,82.86,0,16.92,0.22,0,0,0,0,NA
23810292,23810558,0,0,0,0,0,0,0,0,77.38,0,22.51,0.11,0,0,0,0,NA
23810294,23809356,0,0,1.49,0,0,0,0,0,80.14,0,18.36,0,0,0,0,0,NA
23810296,23810608,0,0,0,0,0,0,0,0,85.76,0,13.54,0.7,0,0,0,0,NA
23810298,23809690,0,0,0,0,0,0,0,0,77.45,0,22.41,0,0,0,0,0.14,NA
23810300,23809252,0,0,0,0,0,0,0,0,95.1,0,4.9,0,0,0,0,0,NA
23810302,23809266,0,0,0,0,0,0,0,0,76.05,0,23.95,0,0,0,0,0,NA
23810304,23810718,0,0,0,0,0,0,0,0,90.89,0,9.11,0,0,0,0,0,NA
23810306,23809268,0,0,0,0,0,0,0,0,85.42,0.18,13.69,0.71,0,0,0,0,NA
23810308,23810312,0,0,0,0,0,0,0,0,62.06,0,37.94,0,0,0,0,0,NA
23810310,23810312,0,0,0,0,0,0,0,0,84.65,0,15.35,0,0,0,0,0,NA
23810312,23809270,0,0,0,0,0,0,0,0,82.28,0,17.72,0,0,0,0,0,NA
23810314,23809714,0,0,0,0,0,0,0,0,90.46,0,9.54,0,0,0,0,0,NA
23810316,23809256,0,0,0,0,0,0,0,0,93.51,0,6.49,0,0,0,0,0,NA
23810318,23809226,0,0,0,0,0,0,0,0,85.96,0,14.04,0,0,0,0,0,NA
23810320,23809272,0,0,0,0,0,0,0,0,98.83,0,1.17,0,0,0,0,0,NA
23810322,23809228,0,0,0,0,0,0,0,0,91.17,0,8.83,0,0,0,0,0,NA
23810324,23809276,0,0,0,0,0,0,0,0,87.3,0.16,12.35,0,0,0,0,0.2,NA
23810326,23809716,0,0,0,0,0,0,0.68,0,90.42,0,8.9,0,0,0,0,0,NA
23810328,23809278,0,0,0,0,0,0,0,0,90.08,0,9.92,0,0,0,0,0,NA
23810330,23809250,0,0,0,0,0,0,0.71,0,99.09,0,0.19,0,0,0,0,0,NA
23810332,23810560,0,0,0,0,0,0,0,0,81.12,0,18.88,0,0,0,0,0,NA
23810334,23809666,0,0,0,0,0,0,0,0,73.71,0,26.03,0.26,0,0,0,0,NA
23810336,23809230,0,0,0,0,0,0,0.07,0,86.91,0,13.01,0.01,0,0,0,0,NA
23810338,23809274,0,0,0,0,0,0,0,0,92.61,0,6.81,0.58,0,0,0,0,NA
23810340,23809254,0.45,0,0,0,0,0,0.73,0,98.45,0,0.38,0,0,0,0,0,NA
23810342,23810340,3.05,0,0,0,0,0,1.88,0,95.07,0,0,0,0,0,0,0,NA
23810344,23810336,0,0,0,0,0,0,0.09,0,84.62,0,15.28,0.02,0,0,0,0,NA
23810346,23810570,0,0,0,0,0,0,0,0,86.37,0,13.63,0,0,0,0,0,NA
23810348,23809304,0,0,0,0,0,0,0,0,89.9,0,10.1,0,0,0,0,0,NA
23810350,23810560,0,0,0,0,0,0,0,0,61.21,0,38.79,0,0,0,0,0,NA
23810352,23810326,0,0,0,0,0,0,1.28,0,98.72,0,0,0,0,0,0,0,NA
23810354,23810358,0,0,0.12,0.02,0,0,0,0,84.39,0,15.34,0.12,0,0,0,0,NA
23810356,23810572,0,0,0,0,0,0,0,0,91.7,0,6.04,1.89,0,0,0,0.37,NA
23810358,23810574,0,0,0.05,0.01,0,0,0,0,92.62,0,7.17,0.15,0,0,0,0,NA
23810360,23810336,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,NA
23810362,23809672,0,0,0,0,0,0,0,0,70.8,0,29.15,0.05,0,0,0,0,NA
23810364,23810344,0,0,0,0,0,0,0.09,0,82.76,0,17.15,0,0,0,0,0,NA
23810366,23810358,0,0,0,0,0,0,0,0,98.87,0,0.96,0.17,0,0,0,0,NA
23810368,23810344,0,0,0,0,0,0,0.15,0,99.62,0,0.23,0,0,0,0,0,NA
23810370,23809286,0.19,0,0,0,0,0,0,0,91.06,0,8.75,0,0,0,0,0,NA
23810372,23809670,0,0,0,0,0,0,0,0,79.13,0,19.97,0.9,0,0,0,0,NA
23810374,23809306,0,0,0.02,0.1,0,0,0,0,88.33,0,11.39,0.1,0,0,0,0.07,NA
23810376,23809232,0,0,0,0,0,0,0.17,0,98.97,0,0.86,0,0,0,0,0,NA
23810378,23810568,0,0,0,0,0,0,0,0,87.96,0,9.76,1.52,0,0,0.75,0,NA
23810380,23810382,3.32,0,0,0,0,0,0,0,86.89,0,9.79,0,0,0,0,0,NA
23810382,23810614,3.17,0,0,0,0,0,0,0,87.4,0,9.43,0,0,0,0,0,NA
23810384,23810372,0,0,0,0,0,0,0,0,81.27,0,17.91,0.82,0,0,0,0,NA
23810386,23809284,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,NA
23810388,23810356,0,0,0,0,0,0,0,0,91.59,0,6.15,1.92,0,0,0,0.34,NA
23810390,23810378,0,0,0,0,0,0,0,0,85.48,0,12.7,1.81,0,0,0,0,NA
23810392,23809312,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,NA
23810394,23809290,0,0,0,0,0,0,0,0,99.93,0,0.07,0,0,0,0,0,NA
23810396,23809376,0,0,0,0,0,0,0,0,66.63,0,32.85,0.52,0,0,0,0,NA
23810398,23809316,0,0,0,0,0,0,0,0,99.18,0,0.82,0,0,0,0,0,NA
23810400,23809612,0,0,0,0,0,0,0,0,99.11,0,0.89,0,0,0,0,0,NA
23810402,23809610,0,0,0,0,0,0,0.16,0,97.61,0,1.99,0.24,0,0,0,0,NA
23810404,23809374,0,0,2.76,0,0,0,1.85,0,88.29,0,6.87,0.23,0,0,0,0,NA
23810406,23810412,0,0,0,0,0,0,0,0,39.93,0,53.97,6.1,0,0,0,0,NA
23810408,23810412,0,0,0,0,0,0,0.76,0,66.87,0.76,31.62,0,0,0,0,0,NA
23810410,23809288,0,0,0,0,0,0,0,0,99.63,0,0.37,0,0,0,0,0,NA
23810412,23809380,0,0,0,0,0,0,0.36,0,64.56,0.36,33.43,1.29,0,0,0,0,NA
23810414,23809406,0.41,0,0,0,0,0,1.78,0,92.79,0,3.51,0.33,0,0,0.19,0.98,NA
23810416,23809382,0,0,0.04,0.12,0.08,0,0,0,71.07,0,28.63,0.06,0,0,0,0,NA
23810418,23809408,0.66,0,0,0,0,0,0.35,0,98.58,0,0.28,0,0,0,0,0.13,NA
23810420,23810418,1.41,0,0,0,0,0,0.76,0,97.55,0,0,0,0,0,0,0.27,NA
23810422,23809320,0,0,0,0,0,0,0,0,66.71,0,33.29,0,0,0,0,0,NA
23810424,23809748,1.17,0,0,0,0,0,0,0,96.11,0,2.72,0,0,0,0,0,NA
23810426,23810424,1.4,0,0,0,0,0,0,0,97.91,0,0.7,0,0,0,0,0,NA
23810428,23809384,0,0,0.05,0.2,0.05,0,0.3,0,56.78,0,42.47,0.15,0,0,0,0,NA
23810430,23809322,0,0,0,0,0,0,0,0,83.47,0,16.53,0,0,0,0,0,NA
23810432,23809294,0,0,0,0,0,0,0,0,98.57,0,1.43,0,0,0,0,0,NA
23810434,23809752,6.29,0,0,0,0,0,1.65,0,90.55,0,1.03,0.47,0,0,0,0,NA
23810436,23809752,2.93,0,0,0,0,0,0.32,0,96.75,0,0,0,0,0,0,0,NA
23810438,23810420,0.18,0,0,0,0,0,0.85,0,98.97,0,0,0,0,0,0,0,NA
23810440,23809392,0,0,1.79,0,0,0,7.05,0,89.11,0,1.79,0.24,0,0,0,0,NA
23810442,23810434,4.68,0,0,0,0,0,1.78,0,91.91,0,1.12,0.51,0,0,0,0,NA
23810444,23809412,0,0,0,0,0,0,1.44,0,97.74,0,0.82,0,0,0,0,0,NA
23810446,23810442,5.62,0,0,0,0,0,2.14,0,90.28,0,1.34,0.61,0,0,0,0,NA
23810448,23810436,0.17,0,0,0,0,0,0,0,99.83,0,0,0,0,0,0,0,NA
23810452,23810820,0,0,12.8,7.25,0.97,0.16,0,6.59,19.23,20.12,2.56,0,21.75,7.87,0.7,0,NA
23810454,23809890,0.01,0,11.85,0.83,0.12,0.01,0,0.65,25.3,5.7,5.78,5.88,31.17,12.7,0,0,NA
23810456,23810078,0,0,0.9,0,0,0,0,0,90.62,0,8.01,0.47,0,0,0,0,NA
23810458,23810860,0,0,0,0,0,0,0,0,91.01,0.11,8.73,0.15,0,0,0,0,NA
23810460,23810864,0,0,0,0,0,0,0,0,86.01,0,13.99,0,0,0,0,0,NA
23810462,23809386,0.16,0,0,0,0,0,0,0,86.78,0,13.06,0,0,0,0,0,NA
23810468,23809034,0,0,3.27,0.22,0.02,0,0.22,0.46,56.25,4.33,11.12,14.46,5.45,4.2,0,0,NA
23810470,23810810,0.15,0,5.67,1.07,0.07,0,0,1.02,20.39,2.66,6.32,3.89,27.18,22.03,7.7,1.84,NA
23810472,23810470,0.21,0,4.74,0.47,0.04,0,0,0,26.44,1.1,13.24,3.26,21.91,22.46,5.75,0.38,NA
23810474,23809108,0,0,0.44,0,0,0,0,0,96.35,0.22,2.99,0,0,0,0,0,NA
23810476,23809732,0.04,0,0,0,0,0,0,0,85.15,0.02,14.73,0.06,0,0,0,0,NA
23810478,23810476,0.05,0,0,0,0,0,0,0,87.04,0,12.85,0.06,0,0,0,0,NA
23810480,23810478,0.1,0,0,0,0,0,0,0,86.93,0,12.88,0.08,0,0,0,0,NA
23810482,23809150,0,0,0,0,0,0,0,0,89.13,0.19,10.64,0.05,0,0,0,0,NA
23810484,23810480,0.11,0,0,0,0,0,0,0,86.66,0,13.13,0.09,0,0,0,0,NA
23810486,23809736,0,0,0,0,0,0,0,0,90.95,0,9.01,0.04,0,0,0,0,NA
23810488,23810484,0.23,0,0,0,0,0,0,0,90.44,0,9.33,0,0,0,0,0,NA
23810490,23810734,0,0,15.14,28.56,1.09,0,0,2.49,5.61,3.55,0.41,4.97,34.45,3.6,0,0.13,NA
23810492,23809152,0,0,0.27,0,0,0,0,0,96.38,0,3.35,0,0,0,0,0,NA
23810494,23809156,0,0,0,0,0,0,0,0.07,95.66,0,4.17,0.1,0,0,0,0,NA
23810496,23809950,0,0,0,0,0,0,0,0,81.61,0,17.68,0.71,0,0,0,0,NA
23810498,23809958,0,0,0,0,0,0,0,0,80.72,0,19.18,0.1,0,0,0,0,NA
23810500,23809970,0,0,0,0,0,0,0,0,79.93,0,19.84,0.23,0,0,0,0,NA
